esp_id,timestamp,rssi,csi
esp_id,timestamp,rssi,csi
rx1,2026-05-02 20:42:11.635,-44,"[97, -112, 5, 0, 30, 16, 25, 12, 19, 8, 11, 6, 4, 3, -4, 2, -11, 0, -17, 0, -24, -1, -29, 0, -33, 0, -36, 0, -36, 1, -37, 1, -34, 1, -32, 0, -27, 0, -22, -1, -17, -1, -11, -2, -5, -3, 0, -3, 5, -3, 10, -3, 14, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 2, -5, -4, -7, -11, -8, -17, -10, -23, -11, -28, -13, -33, -14, -36, -15, -38, -16, -40, -16, -37, -14, -34, -13, -30, -11, -25, -8, -19, -5, -12, -1, -5, 5, 1, 10, 6, 17, 11, 21, 16, 28, 19, 32, 22, 36, 23, 38, 23, 38, 21, -1, -1, 36, 15, 33, 15, 29, 15, 26, 14, 21, 14, 16, 14, 11, 14, 6, 14, 2, 14, -2, 14, -6, 15, -9, 16, -12, 16, -13, 17, -15, 17, -16, 17, -16, 16, -16, 15, -15, 14, -14, 12, -12, 11, -10, 9, -8, 8, -7, 7, -5, 5, -4, 3, -21, 7, -22, 2, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -16, -25, -13, -28, -7, -14, -5, -18, -4, -21, -3, -25, -3, -28, -2, -31, -1, -33, 0, -34, 1, -35, 2, -35, 4, -34, 6, -31, 7, -28, 9, -25, 12, -20, 14, -16, 17, -12, 20, -8, 23, -4, 27, 0, 29, 3, 33, 6, 35, 9, 37, 10, 39, 12, 39, 14]"
rx1,2026-05-02 20:42:11.833,-41,"[97, -112, 5, 0, -21, 19, -18, 18, -16, 17, -14, 14, -12, 11, -12, 8, -13, 4, -14, 2, -17, 0, -19, -1, -22, -1, -23, -1, -25, 0, -26, 1, -25, 2, -24, 2, -22, 3, -20, 2, -17, 1, -15, 0, -13, -2, -11, -5, -10, -7, -8, -9, -8, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 4, 10, 0, 9, -4, 9, -8, 10, -11, 12, -14, 15, -16, 18, -17, 21, -17, 24, -16, 26, -14, 27, -11, 26, -9, 25, -7, 22, -6, 20, -5, 16, -6, 13, -9, 9, -12, 8, -15, 6, -19, 7, -22, 8, -25, 11, -26, 13, -27, 16, -1, -1, -45, 38, -43, 38, -39, 37, -37, 34, -35, 31, -33, 27, -33, 24, -33, 21, -34, 18, -36, 16, -39, 14, -41, 13, -43, 14, -45, 14, -46, 14, -45, 14, -44, 13, -42, 12, -40, 10, -37, 8, -34, 5, -31, 3, -29, -1, -28, -4, -26, -7, -25, -10, -35, -4, -32, -7, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -11, 45, -15, 46, -3, 34, -7, 32, -12, 31, -16, 31, -21, 32, -25, 33, -29, 36, -32, 40, -34, 42, -35, 45, -34, 47, -33, 47, -31, 47, -29, 45, -27, 42, -26, 39, -26, 35, -26, 33, -29, 30, -32, 28, -35, 27, -39, 28, -43, 28, -45, 31, -47, 34, -47, 36]"
rx1,2026-05-02 20:42:12.047,-45,"[97, -112, 5, 0, -30, -9, -31, -9, -31, -8, -29, -6, -28, -5, -24, -4, -20, -3, -15, -2, -10, -2, -4, -2, 1, -2, 6, -3, 11, -4, 16, -5, 19, -5, 22, -6, 23, -6, 23, -7, 22, -6, 20, -6, 18, -5, 15, -4, 12, -3, 8, -3, 4, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -29, -6, -27, -5, -24, -4, -19, -2, -15, 0, -10, 2, -4, 5, 3, 8, 9, 10, 15, 13, 20, 15, 24, 17, 26, 18, 28, 19, 27, 20, 27, 19, 24, 18, 21, 15, 17, 13, 14, 8, 10, 3, 6, -2, 2, -7, -2, -13, -4, -18, -6, -1, -1, -48, -8, -52, -10, -52, -10, -52, -12, -49, -12, -47, -11, -43, -11, -37, -12, -33, -11, -26, -13, -19, -15, -13, -16, -7, -18, -1, -19, 3, -21, 9, -22, 14, -24, 17, -24, 19, -24, 20, -24, 21, -23, 20, -22, 20, -20, 18, -17, 16, -15, 14, -12, 23, -19, 25, -12, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, 30, 23, 27, 28, 4, -12, 4, -9, 4, -5, 4, 1, 3, 7, 3, 12, 3, 19, 4, 25, 5, 31, 4, 37, 3, 41, 3, 44, 3, 45, 4, 45, 4, 44, 4, 43, 2, 38, -1, 36, -3, 31, -7, 26, -12, 21, -17, 17, -24, 10, -30, 4, -36, 1, -41, -3]"
rx1,2026-05-02 20:42:12.242,-48,"[97, -112, 5, 0, -17, 10, -11, 8, -5, 5, 0, 2, 5, -1, 9, -5, 14, -8, 16, -11, 18, -14, 19, -16, 20, -18, 20, -19, 18, -19, 17, -19, 14, -17, 12, -15, 9, -13, 6, -10, 3, -7, 0, -4, -3, -1, -6, 2, -8, 4, -10, 6, -12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -6, 7, -7, 12, -8, 17, -8, 22, -9, 26, -9, 30, -8, 32, -8, 32, -7, 32, -6, 29, -5, 25, -4, 20, -3, 14, -1, 7, 0, 1, 2, -6, 4, -13, 6, -18, 8, -23, 10, -27, 12, -30, 13, -32, 15, -33, 16, -32, 16, -30, 16, -1, -1, -22, 15, -20, 13, -18, 10, -15, 8, -13, 5, -10, 2, -8, 0, -6, -3, -5, -5, -4, -8, -3, -10, -2, -12, -2, -13, -2, -14, -2, -15, -2, -14, -3, -15, -3, -14, -4, -13, -4, -12, -4, -11, -5, -9, -5, -9, -5, -7, -5, -6, -5, -5, 6, -16, 8, -14, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, 22, -7, 23, -3, 12, -3, 14, -2, 18, -1, 20, 0, 22, 1, 23, 2, 25, 3, 25, 5, 24, 6, 23, 8, 21, 10, 17, 11, 14, 12, 10, 13, 5, 14, 1, 15, -3, 15, -7, 17, -11, 17, -14, 18, -17, 19, -20, 20, -22, 20, -24, 20, -24, 19, -24, 18]"
rx1,2026-05-02 20:42:12.447,-51,"[97, -112, 5, 0, 14, 8, 13, 5, 14, 1, 14, -1, 15, -4, 17, -6, 19, -6, 20, -7, 21, -7, 20, -7, 20, -6, 20, -6, 18, -5, 17, -5, 16, -5, 14, -5, 12, -6, 11, -7, 11, -8, 10, -8, 10, -9, 10, -9, 10, -9, 10, -9, 10, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 4, 10, 6, 12, 8, 15, 9, 18, 9, 21, 8, 24, 6, 26, 4, 27, 1, 27, -1, 24, -2, 21, -2, 18, 1, 14, 3, 11, 6, 9, 10, 7, 14, 7, 18, 7, 21, 8, 23, 10, 24, 12, 25, 14, 24, 15, 22, 16, 20, 15, -1, -1, 34, 22, 30, 21, 26, 19, 25, 18, 21, 16, 20, 15, 18, 13, 17, 11, 14, 11, 12, 9, 11, 8, 8, 6, 6, 6, 4, 4, 1, 1, -1, -2, -3, -5, -3, -8, -4, -11, -2, -15, -1, -17, 0, -19, 4, -21, 6, -22, 9, -22, 12, -21, 9, -23, 15, -18, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -6, 39, -16, 37, -11, 25, -11, 24, -12, 24, -12, 22, -13, 22, -14, 21, -15, 19, -16, 17, -17, 14, -16, 9, -15, 4, -12, -1, -8, -6, -2, -10, 4, -13, 10, -15, 17, -15, 25, -14, 30, -11, 36, -8, 41, -3, 44, 1, 46, 6, 45, 12, 43, 16, 42, 20]"
rx1,2026-05-02 20:42:12.640,-43,"[97, -112, 5, 0, -28, 26, -26, 23, -21, 21, -17, 16, -12, 12, -8, 6, -3, 1, 1, -5, 4, -11, 7, -16, 9, -21, 12, -25, 13, -28, 14, -30, 14, -30, 14, -29, 14, -27, 13, -23, 11, -19, 9, -15, 7, -10, 5, -5, 2, 0, -1, 4, -4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 3, -11, 1, -5, -1, 2, -2, 9, -4, 16, -5, 23, -7, 29, -8, 34, -10, 37, -11, 39, -11, 39, -11, 38, -11, 34, -12, 30, -10, 24, -9, 17, -7, 10, -4, 3, -1, -4, 3, -11, 7, -17, 12, -23, 16, -27, 20, -30, 24, -31, 27, -1, -1, -28, 28, -27, 26, -27, 24, -25, 21, -24, 18, -22, 14, -20, 10, -18, 6, -16, 2, -15, -2, -13, -5, -12, -9, -11, -12, -10, -15, -9, -18, -8, -20, -7, -20, -7, -21, -6, -20, -5, -19, -4, -18, -4, -16, -4, -14, -4, -12, -4, -10, -3, -9, 2, -23, 7, -22, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 28, -15, 31, -11, 7, -2, 11, 0, 14, 1, 18, 2, 21, 3, 24, 4, 27, 5, 29, 6, 31, 7, 31, 8, 31, 9, 30, 11, 28, 12, 25, 12, 21, 14, 16, 14, 12, 16, 7, 17, 2, 19, -3, 21, -8, 23, -12, 25, -16, 26, -19, 28, -22, 30, -25, 30]"
rx1,2026-05-02 20:42:12.840,-43,"[97, -112, 5, 0, -4, 36, -3, 33, -2, 29, -2, 24, -2, 18, -3, 11, -4, 5, -6, -1, -9, -7, -11, -12, -14, -16, -17, -20, -19, -22, -20, -24, -19, -24, -19, -24, -17, -22, -14, -20, -12, -18, -9, -15, -5, -11, -1, -8, 2, -5, 6, -2, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, 0, -10, -1, -5, -2, 1, -2, 7, -4, 13, -5, 19, -7, 24, -10, 28, -13, 31, -15, 32, -17, 32, -18, 30, -19, 27, -19, 24, -17, 19, -15, 13, -12, 9, -8, 5, -3, 1, 4, -2, 10, -5, 17, -7, 23, -7, 29, -7, 34, -6, 37, -1, -1, -6, 36, -6, 35, -7, 33, -8, 30, -8, 27, -9, 23, -10, 19, -12, 15, -13, 12, -15, 8, -17, 5, -19, 2, -21, -1, -22, -3, -23, -5, -23, -6, -23, -8, -22, -8, -21, -9, -19, -9, -17, -9, -14, -8, -12, -8, -9, -7, -7, -7, -5, -6, -14, -16, -10, -17, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 24, -12, 27, -9, 6, -3, 9, -2, 12, -1, 15, 0, 18, 1, 21, 1, 24, 1, 26, 1, 28, 1, 29, 2, 29, 2, 28, 2, 26, 3, 24, 4, 21, 5, 18, 7, 15, 9, 12, 12, 10, 15, 6, 18, 4, 22, 2, 26, 0, 29, -2, 32, -3, 35, -4, 37]"
rx1,2026-05-02 20:42:13.047,-47,"[97, -112, 5, 0, -30, -21, -27, -20, -26, -19, -22, -17, -18, -14, -13, -11, -9, -7, -5, -4, 0, 0, 4, 4, 8, 8, 11, 12, 13, 15, 15, 19, 14, 20, 14, 22, 12, 22, 10, 22, 8, 20, 5, 17, 3, 14, 1, 11, 0, 7, -1, 3, -2, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, 2, -12, 2, -8, 2, -3, 3, 2, 5, 7, 6, 12, 7, 17, 9, 21, 10, 25, 12, 27, 12, 28, 12, 29, 12, 28, 12, 26, 10, 24, 9, 20, 6, 16, 4, 10, 2, 5, -1, -1, -4, -7, -7, -13, -10, -18, -12, -23, -15, -26, -16, -1, -1, -60, -28, -60, -32, -55, -34, -51, -36, -45, -36, -39, -35, -32, -34, -25, -32, -18, -29, -10, -26, -3, -22, 3, -19, 9, -15, 14, -11, 19, -8, 21, -4, 24, -1, 24, 2, 24, 3, 24, 5, 22, 5, 20, 4, 19, 4, 17, 3, 16, 3, 14, 2, 30, 10, 25, 16, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 45, 9, 44, 18, 6, 15, 7, 17, 9, 20, 12, 23, 15, 27, 17, 30, 19, 33, 21, 36, 22, 38, 23, 40, 21, 41, 19, 41, 16, 40, 13, 38, 9, 35, 4, 33, -2, 28, -8, 25, -14, 20, -21, 15, -29, 10, -36, 5, -44, -1, -49, -6, -54, -12, -58, -18]"
rx1,2026-05-02 20:42:13.242,-47,"[97, -112, 5, 0, -34, -24, -31, -25, -27, -22, -24, -21, -19, -16, -16, -12, -13, -6, -10, 0, -8, 6, -7, 12, -7, 18, -8, 23, -10, 27, -11, 29, -14, 30, -16, 29, -17, 28, -18, 24, -17, 21, -15, 17, -13, 13, -10, 10, -6, 8, -2, 7, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 4, 10, 4, 5, 5, 1, 7, -3, 10, -8, 12, -11, 15, -15, 19, -18, 22, -19, 24, -20, 26, -20, 27, -19, 27, -18, 25, -17, 21, -14, 18, -12, 12, -11, 7, -10, 0, -9, -6, -9, -13, -9, -19, -10, -25, -13, -30, -15, -33, -18, -1, -1, -34, -21, -32, -24, -29, -25, -25, -27, -21, -27, -16, -25, -12, -24, -8, -21, -4, -18, -1, -14, 2, -11, 4, -7, 5, -3, 6, 1, 7, 3, 7, 7, 7, 9, 6, 11, 5, 12, 5, 12, 5, 13, 4, 13, 4, 12, 4, 13, 4, 13, 4, 13, 0, 22, -5, 20, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 21, -8, 22, -4, 14, 6, 14, 7, 13, 6, 13, 6, 14, 6, 14, 5, 14, 5, 14, 5, 14, 5, 14, 5, 13, 6, 12, 6, 10, 6, 8, 6, 6, 6, 2, 7, -2, 7, -6, 7, -10, 6, -14, 5, -19, 3, -24, 1, -28, -2, -31, -5, -33, -9, -35, -14]"
rx1,2026-05-02 20:42:13.442,-42,"[97, -112, 5, 0, 5, 38, 5, 33, 5, 27, 4, 21, 3, 14, 1, 7, -1, -1, -4, -7, -8, -13, -10, -18, -14, -23, -16, -27, -18, -29, -19, -31, -19, -31, -18, -31, -16, -29, -14, -26, -11, -22, -8, -18, -5, -13, -2, -8, 1, -3, 3, 2, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, 3, -5, -2, -1, -7, 2, -12, 6, -17, 9, -22, 12, -26, 14, -31, 16, -33, 17, -35, 17, -35, 16, -34, 14, -31, 12, -27, 9, -22, 7, -17, 4, -10, 2, -3, 0, 4, 0, 12, -1, 19, 0, 26, 0, 32, 1, 37, 3, 41, 4, 43, -1, -1, 5, 40, 4, 39, 2, 36, 0, 33, -2, 29, -4, 25, -6, 21, -8, 17, -11, 13, -14, 9, -17, 5, -19, 2, -22, -1, -23, -3, -24, -6, -25, -8, -25, -9, -24, -10, -23, -10, -21, -10, -19, -10, -17, -9, -14, -9, -12, -8, -9, -7, -7, -6, -15, -19, -10, -21, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 13, -24, 18, -22, 6, -9, 9, -11, 12, -12, 15, -13, 17, -15, 20, -16, 22, -17, 24, -17, 25, -17, 26, -16, 26, -14, 26, -12, 24, -9, 22, -6, 21, -2, 19, 1, 17, 5, 16, 10, 14, 15, 13, 20, 12, 24, 11, 28, 10, 33, 9, 36, 8, 39, 8, 40]"
rx1,2026-05-02 20:42:13.643,-44,"[97, -112, 5, 0, 26, 3, 26, 4, 27, 4, 26, 5, 24, 4, 22, 4, 19, 3, 14, 2, 11, 0, 6, -2, 3, -5, -1, -8, -4, -10, -7, -14, -9, -16, -9, -19, -9, -20, -9, -21, -7, -21, -6, -20, -5, -18, -4, -16, -4, -13, -4, -10, -3, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -24, 1, -22, 2, -20, 2, -17, 2, -13, 1, -9, -1, -4, -3, 1, -6, 5, -10, 9, -14, 12, -17, 14, -20, 15, -22, 16, -24, 16, -24, 15, -23, 14, -22, 13, -19, 11, -15, 9, -11, 7, -6, 5, -1, 4, 4, 3, 10, 2, 15, 1, -1, -1, 41, 1, 44, 3, 44, 6, 45, 9, 42, 11, 39, 13, 36, 15, 31, 15, 26, 15, 20, 14, 13, 14, 8, 12, 2, 10, -3, 7, -8, 4, -12, 1, -15, -2, -18, -5, -19, -8, -20, -10, -19, -11, -19, -12, -18, -12, -18, -12, -17, -12, -16, -12, -24, -14, -18, -20, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, -20, 18, -24, 14, -15, -18, -14, -19, -13, -18, -13, -17, -14, -16, -14, -14, -16, -12, -16, -10, -19, -7, -20, -5, -22, -4, -23, -3, -24, -3, -24, -2, -23, -2, -22, -3, -19, -4, -15, -6, -11, -6, -6, -7, 0, -8, 6, -9, 14, -8, 20, -8, 27, -7, 33, -5]"
rx1,2026-05-02 20:42:13.843,-44,"[97, -112, 5, 0, 12, -20, 9, -14, 5, -10, 2, -4, -2, 2, -5, 7, -8, 12, -11, 16, -13, 21, -14, 24, -15, 26, -16, 27, -17, 26, -16, 26, -15, 23, -15, 19, -13, 15, -10, 11, -7, 6, -4, 1, -1, -3, 3, -6, 6, -9, 9, -11, 13, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 1, -6, 6, -10, 10, -14, 14, -17, 18, -20, 21, -23, 23, -24, 24, -25, 24, -24, 24, -23, 22, -20, 19, -16, 16, -11, 11, -7, 7, -3, 3, 2, -3, 7, -8, 11, -14, 15, -18, 17, -22, 19, -26, 21, -29, 22, -31, 21, -31, 21, -31, -1, -1, 31, -51, 29, -46, 28, -38, 27, -31, 25, -23, 22, -16, 20, -8, 18, -1, 16, 6, 15, 12, 13, 19, 13, 23, 12, 27, 12, 29, 10, 32, 10, 31, 9, 31, 8, 29, 8, 27, 9, 24, 9, 20, 9, 18, 9, 15, 8, 12, 9, 10, 9, 8, -14, 36, -21, 31, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -34, 35, -41, 30, -25, 13, -30, 15, -35, 16, -40, 17, -44, 18, -47, 18, -50, 17, -51, 15, -51, 13, -50, 9, -46, 4, -42, -2, -37, -7, -30, -13, -24, -18, -17, -24, -11, -30, -4, -36, 2, -42, 8, -47, 12, -52, 17, -57, 21, -59, 26, -60, 29, -61, 31, -60]"
rx1,2026-05-02 20:42:14.042,-41,"[97, -112, 5, 0, -17, -27, -14, -22, -12, -16, -11, -11, -9, -4, -8, 2, -9, 9, -10, 14, -11, 19, -13, 23, -15, 26, -17, 27, -20, 27, -21, 26, -22, 23, -22, 20, -20, 16, -18, 12, -14, 8, -9, 5, -4, 3, 1, 3, 5, 3, 9, 4, 12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, -1, 11, -4, 14, -8, 19, -10, 23, -12, 28, -13, 31, -13, 34, -12, 35, -10, 36, -9, 33, -8, 30, -6, 26, -6, 21, -6, 15, -6, 9, -8, 2, -10, -4, -13, -9, -16, -15, -19, -19, -23, -22, -26, -25, -29, -26, -31, -26, -32, -24, -33, -1, -1, -22, -28, -19, -28, -16, -27, -12, -25, -9, -23, -6, -19, -4, -16, -2, -13, 0, -10, 1, -6, 2, -3, 3, 0, 4, 2, 4, 4, 4, 6, 5, 7, 4, 8, 5, 8, 5, 9, 6, 9, 6, 9, 7, 10, 8, 11, 8, 12, 7, 13, 6, 14, -3, 21, -9, 19, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 24, -4, 25, 1, 16, 3, 17, 3, 18, 4, 19, 4, 20, 5, 21, 6, 20, 8, 20, 9, 18, 10, 16, 11, 13, 12, 9, 13, 5, 12, 0, 11, -5, 9, -9, 7, -14, 5, -18, 1, -21, -2, -24, -6, -27, -9, -29, -13, -30, -16, -31, -20, -30, -23, -28, -26]"
rx1,2026-05-02 20:42:14.257,-41,"[97, -112, 5, 0, 4, -31, 4, -35, 4, -36, 3, -37, 3, -35, 2, -33, 2, -30, 1, -26, 1, -21, 1, -15, 2, -10, 2, -3, 3, 3, 4, 9, 3, 14, 4, 19, 3, 22, 2, 25, 2, 26, 1, 26, -1, 25, -2, 23, -3, 20, -4, 17, -5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, -24, 16, -22, 14, -19, 12, -16, 9, -11, 5, -8, 1, -3, -3, 3, -7, 8, -11, 14, -14, 19, -17, 23, -18, 26, -20, 29, -20, 31, -19, 31, -17, 31, -15, 29, -13, 27, -10, 23, -8, 18, -5, 13, -2, 6, -1, -1, 1, -8, 2, -15, -1, -1, 2, -23, 3, -25, 4, -26, 5, -27, 5, -26, 5, -25, 5, -24, 5, -22, 5, -19, 6, -16, 6, -13, 7, -10, 7, -6, 8, -2, 8, 1, 8, 4, 9, 7, 8, 10, 8, 11, 7, 13, 6, 13, 5, 13, 4, 13, 3, 13, 2, 12, 1, 10, 5, 8, 3, 9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -11, 17, -14, 15, 0, -5, -1, -5, -3, -4, -4, -4, -7, -3, -9, -2, -11, -1, -13, 1, -15, 3, -17, 3, -18, 5, -19, 6, -19, 7, -19, 7, -18, 8, -17, 8, -16, 7, -14, 5, -12, 4, -11, 2, -9, -1, -7, -4, -5, -8, -3, -11, -1, -15, 0, -18]"
rx1,2026-05-02 20:42:14.444,-44,"[97, -112, 5, 0, -1, -16, -4, -10, -9, -6, -13, -2, -17, 1, -21, 4, -25, 6, -27, 7, -29, 8, -29, 8, -30, 8, -29, 8, -27, 7, -24, 7, -21, 7, -17, 6, -13, 6, -9, 7, -5, 8, -2, 10, 1, 11, 2, 13, 4, 14, 5, 15, 5, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 14, 4, 19, 8, 23, 12, 26, 16, 27, 19, 27, 22, 25, 24, 23, 25, 19, 25, 15, 21, 11, 18, 8, 11, 5, 5, 3, -3, 2, -9, 1, -16, 2, -23, 3, -28, 4, -33, 5, -36, 6, -38, 8, -38, 8, -37, 9, -34, 8, -30, -1, -1, 5, -22, 4, -19, 4, -16, 3, -13, 2, -10, 0, -7, -1, -5, -2, -2, -3, -1, -3, 1, -4, 3, -4, 4, -3, 6, -3, 6, -2, 8, -2, 9, -1, 10, -1, 11, 0, 12, 0, 13, 0, 13, 0, 14, 0, 14, -1, 14, -2, 14, -3, 14, -12, 9, -14, 6, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 10, 20, 4, 22, 5, 12, 5, 13, 6, 15, 6, 16, 5, 17, 5, 18, 3, 18, 1, 18, -1, 17, -4, 15, -6, 12, -8, 8, -9, 4, -10, -1, -11, -6, -10, -11, -10, -15, -9, -19, -7, -23, -6, -26, -4, -28, -2, -30, -1, -30, 1, -30, 3, -29, 4, -28]"
rx1,2026-05-02 20:42:14.645,-44,"[97, -112, 5, 0, -33, 10, -28, 9, -22, 9, -16, 5, -11, 3, -6, -2, -1, -6, 2, -11, 4, -17, 6, -22, 6, -26, 6, -29, 6, -31, 4, -33, 3, -32, 2, -30, 1, -27, 1, -23, 0, -18, 0, -13, 0, -8, 1, -3, 1, 2, 2, 6, 3, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, -10, 8, -4, 8, 2, 8, 8, 9, 14, 10, 19, 11, 25, 13, 29, 14, 32, 16, 34, 17, 33, 17, 31, 16, 29, 15, 25, 12, 20, 9, 16, 4, 11, -1, 7, -7, 4, -13, 3, -20, 1, -26, 1, -31, 2, -35, 4, -37, 6, -38, 8, -1, 0, -35, 10, -34, 10, -31, 8, -29, 6, -26, 4, -22, 1, -20, -1, -17, -5, -16, -8, -14, -12, -13, -15, -13, -17, -12, -20, -12, -22, -12, -24, -12, -24, -11, -24, -10, -23, -9, -22, -8, -20, -7, -18, -6, -16, -4, -13, -2, -11, -1, -8, 1, -6, 3, -22, 6, -20, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 16, 25, 13, 28, 9, 10, 7, 13, 6, 16, 5, 19, 4, 23, 3, 25, 2, 28, 2, 30, 2, 32, 1, 33, 1, 32, -1, 31, -2, 29, -3, 27, -5, 24, -8, 21, -10, 18, -14, 16, -16, 14, -20, 13, -24, 12, -28, 11, -31, 11, -33, 11, -35, 11, -36, 11]"
rx1,2026-05-02 20:42:14.846,-48,"[97, -112, 5, 0, 20, -3, 16, 0, 11, 3, 8, 7, 4, 11, 3, 16, 3, 21, 3, 24, 5, 28, 7, 31, 9, 32, 11, 32, 13, 32, 14, 28, 14, 25, 12, 21, 10, 17, 6, 13, 2, 9, -3, 6, -7, 3, -11, 2, -15, 1, -18, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, -14, 9, -14, 12, -15, 14, -16, 16, -17, 18, -18, 18, -19, 18, -20, 17, -20, 16, -19, 15, -19, 13, -16, 12, -13, 11, -9, 12, -6, 12, -2, 14, 1, 16, 4, 20, 6, 24, 7, 27, 7, 30, 5, 32, 4, 34, 2, 34, 0, 32, -3, -1, -1, 26, -5, 24, -4, 21, -3, 19, -1, 18, 2, 16, 4, 16, 7, 15, 9, 15, 12, 16, 14, 17, 16, 18, 17, 19, 18, 20, 18, 20, 18, 19, 17, 18, 16, 16, 14, 14, 13, 11, 11, 8, 10, 5, 10, 2, 9, -1, 9, -3, 9, -6, 9, 6, 20, 3, 20, 0, 0, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1, 11, -16, 13, -15, 10, -14, 12, -14, 13, -14, 15, -14, 16, -14, 17, -14, 17, -15, 17, -16, 17, -15, 17, -15, 16, -14, 16, -13, 16, -11, 15, -9, 16, -8, 16, -6, 17, -4, 19, -3, 20, -2, 23, -2, 24, -2, 26, -3, 28, -3, 29, -3, 29, -5, 29, -5]"
